,title,brand,description,price/currency,price/value,stars,reviewsCount,text,tokens,sentiment_score,Sentiments_labels,stars_category
384,DGFTB C41N2102 Laptop Battery for Asus Rog Flow Z13 NR2201ZA GZ301 Z13GZ301VF GZ301VI GZ301VU GZ301VV GZ301ZE-Z13.I93050T NR2201 NR2201ZE Series C41N2102-1 0B200-04100000 (15.52V 56Wh/3420mAh),DGFTB,,$,66.88,4.66,616.4,DGFTB C41N2102 Laptop Battery for Asus Rog Flow Z13 NR2201ZA GZ301 Z13GZ301VF GZ301VI GZ301VU GZ301VV GZ301ZE-Z13.I93050T NR2201 NR2201ZE Series C41N2102-1 0B200-04100000 (15.52V 56Wh/3420mAh) ,"['dgftb', 'gz301vi', 'z13gz301vf', 'gz301vu', 'series', 'gz301', '15.52v', 'battery', '56wh/3420mah', 'gz301ze-z13.i93050t', 'c41n2102', 'nr2201', 'z13', 'laptop', 'rog', 'nr2201ze', 'c41n2102-1', 'flow', 'asus', 'nr2201za', '0b200-04100000', 'gz301vv']",0.0,Neutral,High Review
385,GYakeog Roll Top Backpack Laptop Backpack for Men Waterproof Backpack College Travel Bookbag Casual Daypack Large Capacity Adjustable 18-22L,GYakeog,,$,36.99,4.32,2296.6,GYakeog Roll Top Backpack Laptop Backpack for Men Waterproof Backpack College Travel Bookbag Casual Daypack Large Capacity Adjustable 18-22L ,"['casual', 'bookbag', 'large', 'top', 'gyakeog', '18-22l', 'laptop', 'capacity', 'backpack', 'adjustable', 'waterproof', 'college', 'roll', 'daypack', 'men', 'travel']",0.0714285714285714,Positive,High Review
386,UGXKNAE L19M4PG2 Laptop Battery for Lenovo ThinkPad C13 Yoga Gen 1 Chromebook Ideapad Flex 5 Chromebook-13ITL6CB Chromebook-13IML05 Chrome-14ITL6 Series L19L4PG2 L19D4PG2 SB10X63140 7.68V 51Wh,UGXKNAE,,$,55.99,4.42,1940.6,UGXKNAE L19M4PG2 Laptop Battery for Lenovo ThinkPad C13 Yoga Gen 1 Chromebook Ideapad Flex 5 Chromebook-13ITL6CB Chromebook-13IML05 Chrome-14ITL6 Series L19L4PG2 L19D4PG2 SB10X63140 7.68V 51Wh ,"['5', '7.68v', 'ideapad', 'l19m4pg2', 'chromebook', 'chromebook-13itl6cb', 'chromebook-13iml05', 'thinkpad', '51wh', 'series', 'gen', 'battery', 'l19d4pg2', 'sb10x63140', 'chrome-14itl6', 'lenovo', 'laptop', 'l19l4pg2', 'flex', 'yoga', 'ugxknae', '1', 'c13']",0.0,Neutral,High Review
387,"INSAVANT Travel Backpack for Mens 17.3 Inch with Laptop Sleeve and Shoe Compartment, Computer Backpacks with USB Charging Port, Durable Hiking Work Business Daypack for Women(17.3 Inch Army Green)",INSAVANT,,$,35.99,4.6,524.0,"INSAVANT Travel Backpack for Mens 17.3 Inch with Laptop Sleeve and Shoe Compartment, Computer Backpacks with USB Charging Port, Durable Hiking Work Business Daypack for Women(17.3 Inch Army Green) ","['insavant', 'men', 'work', 'woman', 'sleeve', 'port', 'daypack', 'hiking', 'usb', 'inch', 'business', '17.3', 'laptop', 'shoe', 'army', 'green', 'travel', 'durable', 'compartment', 'backpack', 'charging', 'computer']",-0.2,Negative,High Review
388,"PEAK TOWN Cartoon Stickers,Vinyl Waterproof Stickers for Laptop, Bumper, Skateboard,Water Bottles, Computer, Phone,Cartoon Anime Stickers for Kids Teens Adult (Piggy(60PC))",PEAK TOWN,NEW PRODUCT!!PROMOTION PRICE!!,$,9.99,3.6799999999999997,7.0,"PEAK TOWN Cartoon Stickers,Vinyl Waterproof Stickers for Laptop, Bumper, Skateboard,Water Bottles, Computer, Phone,Cartoon Anime Stickers for Kids Teens Adult (Piggy(60PC)) NEW PRODUCT!!PROMOTION PRICE!!","['water', 'piggy', '60pc', 'price', 'waterproof', 'kid', 'teen', 'product', 'bumper', 'bottle', 'adult', 'anime', 'promotion', 'laptop', 'vinyl', 'new', 'sticker', 'cartoon', 'skateboard', 'town', 'peak', 'phone', 'computer']",0.07878787878787878,Positive,Average Review
389,"VECAVE Lightweight Backpack for Women Men, Travel Casual Daypack Laptop Rucksack, Waterproof College High Secondary Bookbag Daily Bag, LightGrey",VECAVE,,$,29.99,4.5,434.0,"VECAVE Lightweight Backpack for Women Men, Travel Casual Daypack Laptop Rucksack, Waterproof College High Secondary Bookbag Daily Bag, LightGrey ","['casual', 'daily', 'vecave', 'bookbag', 'high', 'lightgrey', 'woman', 'secondary', 'laptop', 'backpack', 'lightweight', 'rucksack', 'waterproof', 'college', 'bag', 'daypack', 'men', 'travel']",-0.16000000000000003,Negative,High Review
390,"(3Pcs) Inspirational Sticker Quote She Has Fire in Her Soul And Grace In Her Heart Sticker Positive Encouraging Self Love Sticker 2"" Waterproof Vinyl Sticker for Water Bottle Laptop Gift Idea 2 Inches",BANAHALLS,,$,7.99,5.0,2.0,"(3Pcs) Inspirational Sticker Quote She Has Fire in Her Soul And Grace In Her Heart Sticker Positive Encouraging Self Love Sticker 2"" Waterproof Vinyl Sticker for Water Bottle Laptop Gift Idea 2 Inches ","['encouraging', 'grace', 'water', 'quote', ""''"", 'self', 'love', 'waterproof', 'fire', '3pcs', 'inspirational', 'gift', 'bottle', 'inch', 'laptop', 'vinyl', 'soul', 'positive', 'sticker', 'heart', '2', 'idea']",0.4090909090909091,Positive,High Review
391,Genuine 54V 1.67A PA-1900-2P-LF AC Adapter Compatible with HP 5066-2164 5066-5569 PA-1900-2P2 JL383AABA Laptop HPE 2530 8G POE Switch J9774 Power Supply Cord,Huiyuan,"54V 1.67A PA-1900-2P-LF Power Adapter 5066-2164 Pa2 For HP 2530-8-POE+ SWITCH 1820 J9982A 2930F 8G 2SFP ARUBA 2530F-8POE Charger Item Specification Model:5066-2164 Input: 100-240 V~50-60Hz, 1.4A Output:54V 1.67A Adapter Power: 90W Connecter:4 Holes Condition:Brand New Package include: 1 x AC Adapter 1 x US Compatible Adapter Model: For HP 5066-2164 5066-5569 JL383AABA PA-1900-2P2 PA-1900-2P-LF Fit Machine Model:(Only list part of all the Fit Model) For HP J9774A J977A J9780A#ABA J9774 CONVERTOR SWITCH 2530-8-POE 2530-8G POE 2530-8-POE+ SWITCH 2530-8G-POE+ SWITCH 2530-8G POE SWITCH J9774A 2530-8G-POE SWITCH - J9774A 2530-8 POE SWITCH OFFICECONNECT 1820 8G POE+ (65W) SWITCH OFFICE CONNECT 1820 J9982A OFFICECONNECT 1820 8G POE+ (65W) OFFICECONNECT 1920S 8G PPOE+ 65W SWITCH ARUBA 2530F-8POE ARUBA 2530 -8P ELITEBOOK 2530P 2930F 8G 2SFP 2930F 8G 2SFP EXTERNAL INLINE HPE 2530 8G POE SWITCH J9982A 1820 J9982A JL383AABA J9783A JL383A J9774A 2530-8G",$,168.0,4.1,288.4,"Genuine 54V 1.67A PA-1900-2P-LF AC Adapter Compatible with HP 5066-2164 5066-5569 PA-1900-2P2 JL383AABA Laptop HPE 2530 8G POE Switch J9774 Power Supply Cord 54V 1.67A PA-1900-2P-LF Power Adapter 5066-2164 Pa2 For HP 2530-8-POE+ SWITCH 1820 J9982A 2930F 8G 2SFP ARUBA 2530F-8POE Charger Item Specification Model:5066-2164 Input: 100-240 V~50-60Hz, 1.4A Output:54V 1.67A Adapter Power: 90W Connecter:4 Holes Condition:Brand New Package include: 1 x AC Adapter 1 x US Compatible Adapter Model: For HP 5066-2164 5066-5569 JL383AABA PA-1900-2P2 PA-1900-2P-LF Fit Machine Model:(Only list part of all the Fit Model) For HP J9774A J977A J9780A#ABA J9774 CONVERTOR SWITCH 2530-8-POE 2530-8G POE 2530-8-POE+ SWITCH 2530-8G-POE+ SWITCH 2530-8G POE SWITCH J9774A 2530-8G-POE SWITCH - J9774A 2530-8 POE SWITCH OFFICECONNECT 1820 8G POE+ (65W) SWITCH OFFICE CONNECT 1820 J9982A OFFICECONNECT 1820 8G POE+ (65W) OFFICECONNECT 1920S 8G PPOE+ 65W SWITCH ARUBA 2530F-8POE ARUBA 2530 -8P ELITEBOOK 2530P 2930F 8G 2SFP 2930F 8G 2SFP EXTERNAL INLINE HPE 2530 8G POE SWITCH J9982A 1820 J9982A JL383AABA J9783A JL383A J9774A 2530-8G","['5066-5569', 'fit', 'item', 'power', 'charger', 'j9774a', 'v~50-60hz', 'aba', 'office', 'package', 'brand', 'new', 'external', 'j9780a', 'jl383a', '2530', 'ac', '65w', 'pa2', 'condition', 'hpe', '2530-8g-poe+', 'machine', '2530-8g-poe', '2530-8g', 'connecter:4', 'compatible', 'aruba', 'cord', 'jl383aaba', '2530-8-poe', 'pa-1900-2p2', 'j977a', '2530-8-poe+', 'elitebook', '1', 'inline', 'convertor', 'u', '54v', 'poe', '-8p', 'x', 'list', 'part', 'pa-1900-2p-lf', '2530p', 'poe+', '5066-2164', 'switch', 'model:5066-2164', '1.67a', 'adapter', 'officeconnect', '1920s', 'genuine', 'j9982a', '2530f-8poe', 'output:54v', 'connect', '2530-8', 'j9774', '2sfp', '8g', 'hole', 'model', '100-240', '90w', 'ppoe+', 'supply', 'include', 'hp', 'laptop', 'input', '2930f', 'specification', '1820', 'j9783a', '1.4a']",0.2340909090909091,Positive,High Review
392,GinzaTravel 16-inch solid color laptop backpack with laptop sanctuary and Luggage Belt (Anya. L Design series). (Yellow),GinzaTravel,【Size】: 45cm*32cm*18cm=18inch*16ich*7inch.,$,24.97,4.64,1113.6,GinzaTravel 16-inch solid color laptop backpack with laptop sanctuary and Luggage Belt (Anya. L Design series). (Yellow) 【Size】: 45cm*32cm*18cm=18inch*16ich*7inch.,"['32cm', 'solid', '16-inch', 'l', 'anya', 'series', 'color', 'belt', 'yellow', '【size】', 'design', '45cm', 'laptop', 'sanctuary', 'luggage', 'ginzatravel', '18cm=18inch', 'backpack', '7inch', '16ich']",0.0,Neutral,High Review
393,"【2 PACK】16.2"" Blue Light Blocking Screen Protector for MacBook Pro 16.2'' M2 Pro /M3 Pro/M3 Max 2023 Laptop, Anti-Glare Anti-Blue Light for Macbook Pro 16 Laptop Screen Film Filter, Bubble Free Eye Protection",XinWoTuo,,$,14.99,4.8,26.0,"【2 PACK】16.2"" Blue Light Blocking Screen Protector for MacBook Pro 16.2'' M2 Pro /M3 Pro/M3 Max 2023 Laptop, Anti-Glare Anti-Blue Light for Macbook Pro 16 Laptop Screen Film Filter, Bubble Free Eye Protection ","['light', 'free', '2023', 'eye', 'protection', 'blocking', '16', 'film', ""''"", 'max', 'macbook', '/m3', 'bubble', '16.2', '【2', 'anti-glare', 'screen', 'protector', 'pack】16.2', 'laptop', 'pro/m3', 'anti-blue', 'filter', 'm2', 'pro', 'blue']",0.26666666666666666,Positive,High Review
394,PEHDPVS 4.7 Inch New Replacement for iPhone 6 Compatible with Model A1549 A1586 A1589 LCD Screen Digitizer Full Complete Frame Assembly with Repair Tools in(Black),PEHDPVS,,$,18.99,4.7,125.4,PEHDPVS 4.7 Inch New Replacement for iPhone 6 Compatible with Model A1549 A1586 A1589 LCD Screen Digitizer Full Complete Frame Assembly with Repair Tools in(Black) ,"['iphone', 'assembly', 'model', 'tool', 'repair', 'lcd', 'inch', 'screen', 'black', 'compatible', 'full', 'digitizer', 'a1586', 'new', '6', 'replacement', 'pehdpvs', 'complete', 'a1549', 'a1589', 'frame', '4.7']",0.10492424242424242,Positive,High Review
395,"Pigbit 50 Pcs Purple Black Gothic Witchy Stickers - Vinyl Waterproof Magic Witch Stickers for Water Bottles,Laptops,Scrapbooks",PIGBIT,"Explore the mystique of the occult with this set of 50 gothic stickers. Featuring dark vintage magic symbols like spellbooks, skulls, and potion bottles, these high-quality, macabre decals add an elegant touch of the supernatural to your belongings. Perfect for those who appreciate witchy aesthetics and a touch of dark fantasy.",$,3.99,4.3,29.0,"Pigbit 50 Pcs Purple Black Gothic Witchy Stickers - Vinyl Waterproof Magic Witch Stickers for Water Bottles,Laptops,Scrapbooks Explore the mystique of the occult with this set of 50 gothic stickers. Featuring dark vintage magic symbols like spellbooks, skulls, and potion bottles, these high-quality, macabre decals add an elegant touch of the supernatural to your belongings. Perfect for those who appreciate witchy aesthetics and a touch of dark fantasy.","['potion', 'magic', 'vintage', 'water', 'purple', 'aesthetic', 'decal', 'symbol', 'waterproof', 'pc', 'supernatural', 'macabre', 'add', 'touch', 'bottle', 'high-quality', 'explore', 'witch', 'dark', 'black', 'laptop', 'vinyl', 'perfect', 'belonging', 'scrapbook', 'spellbooks', 'mystique', 'sticker', 'witchy', 'pigbit', 'skull', '50', 'set', 'featuring', 'gothic', 'like', 'occult', 'appreciate', 'fantasy', 'elegant']",0.30833333333333335,Positive,High Review
396,19V 3.42A 65W Charger fit for MSI MS-14B3 MS-1551 Modern 14 15 A10M A10RAS Beelink ser3 ser4 W19-065N1A W19-065N1Fit for Asus VivoBook ZenBook Chromebook Portable Laptop Power Supply,QEYNIU,,$,21.99,4.540000000000001,1552.6,19V 3.42A 65W Charger fit for MSI MS-14B3 MS-1551 Modern 14 15 A10M A10RAS Beelink ser3 ser4 W19-065N1A W19-065N1Fit for Asus VivoBook ZenBook Chromebook Portable Laptop Power Supply ,"['portable', 'fit', 'chromebook', 'a10ras', 'power', 'charger', 'ms-14b3', '14', 'vivobook', '3.42a', 'ms-1551', 'supply', 'modern', 'w19-065n1a', 'laptop', '19v', 'a10m', 'w19-065n1fit', '15', 'beelink', 'asus', 'msi', '65w', 'zenbook', 'ser4', 'ser3']",0.30000000000000004,Positive,High Review
397,15-16 Inch Laptop Sleeve Case Compatible with 2019 MacBook Pro 16 A2141/ Surface Laptop 3 15 Inch/Dell XPS 15/2012-2015 Old MacBook Pro Retina 15 A1398,Amlanpin,,$,22.99,4.5,2.0,15-16 Inch Laptop Sleeve Case Compatible with 2019 MacBook Pro 16 A2141/ Surface Laptop 3 15 Inch/Dell XPS 15/2012-2015 Old MacBook Pro Retina 15 A1398 ,"['a1398', 'surface', '16', 'sleeve', 'xps', 'macbook', '2019', 'inch', 'compatible', 'laptop', 'retina', '15', 'a2141/', '3', 'pro', 'old', 'inch/dell', '15/2012-2015', '15-16', 'case']",0.1,Positive,High Review
398,GOLF SUPAGS Laptop Backpack for Women Computer Bag Travel College Casual Backpack Purse Fits 15.6 Inch Notebook,GOLF SUPAGS,,$,19.99,4.3,5.0,GOLF SUPAGS Laptop Backpack for Women Computer Bag Travel College Casual Backpack Purse Fits 15.6 Inch Notebook ,"['casual', 'supags', '15.6', 'woman', 'laptop', 'backpack', 'golf', 'fit', 'bag', 'college', 'purse', 'notebook', 'inch', 'computer', 'travel']",-0.050000000000000044,Negative,High Review
399,"RAINYEAR 13 inch Laptop Sleeve Case for 13 inch New MacBook Air M2 A2681 M1 A2337 A2179 A1932 | MacBook Pro M2 M1 A2338 A2251 A2289 A2159 A1989 Computer Bag with Accessories Pouch, Pink",RAINYEAR make life easier,sleeve,$,10.99,3.6799999999999997,7.0,"RAINYEAR 13 inch Laptop Sleeve Case for 13 inch New MacBook Air M2 A2681 M1 A2337 A2179 A1932 | MacBook Pro M2 M1 A2338 A2251 A2289 A2159 A1989 Computer Bag with Accessories Pouch, Pink sleeve","['13', 'a1989', 'rainyear', 'sleeve', 'air', 'accessory', 'macbook', 'a2337', 'a2338', 'a2159', 'pouch', 'bag', 'inch', 'a2179', 'a2289', 'laptop', 'a2251', 'a2681', 'new', 'a1932', 'pink', 'm2', 'pro', 'm1', 'case', 'computer']",0.018181818181818174,Positive,Average Review
400,Coyoohouse Sports Backpack for Women Men Casual Daypack Backpacks Waterproof Hiking Backpack laptop Backpacks outdoor Office work Travel(Khaki),Coyoohouse,,$,24.68,5.0,1.0,Coyoohouse Sports Backpack for Women Men Casual Daypack Backpacks Waterproof Hiking Backpack laptop Backpacks outdoor Office work Travel(Khaki) ,"['casual', 'office', 'hiking', 'woman', 'work', 'laptop', 'backpack', 'waterproof', 'outdoor', 'daypack', 'khaki', 'sport', 'coyoohouse', 'men', 'travel']",-0.5000000000000001,Negative,High Review
401,"Women's Nylon Tote Shoulder Bag Waterproof Big Capacity Handbag for School,Work,Shopping Daily Use Gift",Hannah Choice,,$,17.99,4.4,20.0,"Women's Nylon Tote Shoulder Bag Waterproof Big Capacity Handbag for School,Work,Shopping Daily Use Gift ","['daily', 'shopping', ""'s"", 'woman', 'work', 'use', 'big', 'shoulder', 'nylon', 'capacity', 'handbag', 'school', 'bag', 'gift', 'tote', 'waterproof']",0.0,Neutral,High Review
402,"Steam Deck Docking Station, OBERSTER 6 in 1 Steam Deck Dock with HDMI 2.0 4K@60Hz, Gigabit Ethernet, 3 USB A 3.0 and Charging USB C Port Compatible with Valve Steam Deck, TV, Switch, Tablet",OBERSTER,"Steam Deck Docking Station, OBERSTER 6 in 1 Steam Deck Dock with HDMI 2.0 4K@60Hz, Gigabit Ethernet, 3 USB A 3.0 and Charging USB C Port Compatible with Valve Steam Deck, TV, Switch, Tablet",$,23.39,4.64,241.0,"Steam Deck Docking Station, OBERSTER 6 in 1 Steam Deck Dock with HDMI 2.0 4K@60Hz, Gigabit Ethernet, 3 USB A 3.0 and Charging USB C Port Compatible with Valve Steam Deck, TV, Switch, Tablet Steam Deck Docking Station, OBERSTER 6 in 1 Steam Deck Dock with HDMI 2.0 4K@60Hz, Gigabit Ethernet, 3 USB A 3.0 and Charging USB C Port Compatible with Valve Steam Deck, TV, Switch, Tablet","['deck', 'valve', 'steam', 'docking', '3.0', '2.0', 'dock', 'usb', '60hz', 'switch', 'c', 'compatible', 'tv', '4k', 'station', 'oberster', 'tablet', '6', '3', 'gigabit', 'charging', '1', 'hdmi', 'ethernet', 'port']",0.0,Neutral,High Review
403,"XMBFZ 15.6"" Laptop Sleeve chromebook case Adjustable Shoulder Strap with Handle Accessory Pocket (Mountains)",XMBFZ,,$,22.99,4.8,64.0,"XMBFZ 15.6"" Laptop Sleeve chromebook case Adjustable Shoulder Strap with Handle Accessory Pocket (Mountains) ","['15.6', 'laptop', 'shoulder', 'pocket', 'mountain', 'chromebook', 'adjustable', 'strap', 'sleeve', ""''"", 'case', 'handle', 'accessory', 'xmbfz']",0.0,Neutral,High Review
404,"OMUMUO Laptop Desk 2 in 1 Lap Desk with Cushion 17 inch Laptop Folding Table with Mouse pad Card Slot for iPad Mobile Phone,Lap Desk for Bed Couch Tray for Working Wooden Table",OMUMUO,,$,59.99,4.8,13.0,"OMUMUO Laptop Desk 2 in 1 Lap Desk with Cushion 17 inch Laptop Folding Table with Mouse pad Card Slot for iPad Mobile Phone,Lap Desk for Bed Couch Tray for Working Wooden Table ","['mobile', 'bed', 'folding', 'table', 'desk', 'ipad', 'card', 'inch', 'tray', 'couch', '17', 'slot', 'wooden', 'pad', 'laptop', 'cushion', 'omumuo', 'mouse', 'lap', '2', '1', 'working', 'phone']",0.0,Neutral,High Review
405,USB Docking Station GIQ USB C hub USB 3.0 to Dual HDMI VGA Adapter Triple Display USB C Laptop Docking Station Dual Display Compatible with MacBook M1 USB Dock-Purple,Giq,,$,92.99,4.3,1885.0,USB Docking Station GIQ USB C hub USB 3.0 to Dual HDMI VGA Adapter Triple Display USB C Laptop Docking Station Dual Display Compatible with MacBook M1 USB Dock-Purple ,"['dual', 'macbook', 'vga', 'c', 'triple', 'compatible', 'dock-purple', 'laptop', 'm1', 'station', 'docking', 'usb', 'giq', 'hub', 'hdmi', 'adapter', 'display', '3.0']",0.0,Neutral,High Review
406,XYANFA Behavior Analyst Definition Laptop Sleeve Case Computer Bag Data Analyst Gift Behavior Therapist Gift,XYANFA,"Laptop Sleeve 14 Inch Compatible with 14 inch laptop This computer sleeve case bag is perfect for anyone looking for 14 inch laptop sleeve for work ,convenience, office or during travel. Made of water-resistant material and soft lining,to protect your loved laptop. Laptop sleeve to be carried alone or slip into a your bag, briefcase or suitcase Simple but meet your needs.",$,14.68,4.4799999999999995,198.4,"XYANFA Behavior Analyst Definition Laptop Sleeve Case Computer Bag Data Analyst Gift Behavior Therapist Gift Laptop Sleeve 14 Inch Compatible with 14 inch laptop This computer sleeve case bag is perfect for anyone looking for 14 inch laptop sleeve for work ,convenience, office or during travel. Made of water-resistant material and soft lining,to protect your loved laptop. Laptop sleeve to be carried alone or slip into a your bag, briefcase or suitcase Simple but meet your needs.","['looking', 'work', 'convenience', 'need', 'sleeve', 'alone', 'analyst', 'slip', 'simple', 'definition', 'data', 'anyone', '14', 'bag', 'gift', 'inch', 'material', 'loved', 'xyanfa', 'meet', 'water-resistant', 'office', 'briefcase', 'compatible', 'laptop', 'perfect', 'carried', 'made', 'therapist', 'soft', 'travel', 'lining', 'behavior', 'protect', 'case', 'suitcase', 'computer']",0.45,Positive,High Review
407,"Intpw 5K Laptop Docking Station Dual Separate Monitor for MacBook, Windows and Laptop, 16-in-1 USB C Dock 100W Charging (Grey A)",intpw,,$,299.99,4.0,33.0,"Intpw 5K Laptop Docking Station Dual Separate Monitor for MacBook, Windows and Laptop, 16-in-1 USB C Dock 100W Charging (Grey A) ","['dual', 'macbook', 'grey', 'c', '100w', 'laptop', 'dock', 'intpw', 'charging', 'monitor', 'station', 'docking', 'separate', 'window', '16-in-1', '5k', 'usb']",-0.05,Negative,High Review
408,"Himalayan Craft Unique Design Himalayan Hemp Cotton Backpack 17 IN Large Hippie, Festival, Hiking & Tablet Laptop Backpack Bag - Handmade In Mt. Everest Country, Nepal",Himalayan Craft,"Himalayan Craft Beautifully designed Medium Hemp Bag backpack is made from natural hemp fiber and natural heavy-duty cotton that are well known for their strength and durability. Inner lining has soft cotton material to make this bag sturdy and extra durable. This multi-color stylish backpack has pockets of different sizes, useful for all of your different sized goods. It has enough space to carry all your personal belongings including Textbooks, Laptop and other necessities. This backpack gets softer to touch as you use it more, yet it retains its durability. We use pure Hemp and Cotton. Both are a renewable resource and Eco-friendly. This distinctive and fashionable colorful unisex hemp backpack is ideal for use on any occasion giving you a hip urban appearance. Our Hemp Bags are handmade in Nepal and are fairly traded.",$,49.99,4.7,2178.0,"Himalayan Craft Unique Design Himalayan Hemp Cotton Backpack 17 IN Large Hippie, Festival, Hiking & Tablet Laptop Backpack Bag - Handmade In Mt. Everest Country, Nepal Himalayan Craft Beautifully designed Medium Hemp Bag backpack is made from natural hemp fiber and natural heavy-duty cotton that are well known for their strength and durability. Inner lining has soft cotton material to make this bag sturdy and extra durable. This multi-color stylish backpack has pockets of different sizes, useful for all of your different sized goods. It has enough space to carry all your personal belongings including Textbooks, Laptop and other necessities. This backpack gets softer to touch as you use it more, yet it retains its durability. We use pure Hemp and Cotton. Both are a renewable resource and Eco-friendly. This distinctive and fashionable colorful unisex hemp backpack is ideal for use on any occasion giving you a hip urban appearance. Our Hemp Bags are handmade in Nepal and are fairly traded.","['renewable', 'sized', 'craft', 'distinctive', 'occasion', 'medium', 'hiking', 'get', 'eco-friendly', 'bag', 'pure', 'heavy-duty', 'enough', 'well', 'beautifully', 'soft', 'including', 'appearance', 'useful', 'personal', 'durability', 'pocket', 'good', 'space', 'design', 'country', 'ideal', 'sturdy', 'hemp', 'made', 'belonging', 'inner', 'lining', 'urban', 'textbook', 'strength', 'size', 'natural', 'himalayan', 'carry', 'touch', 'material', '17', 'extra', 'fiber', 'fashionable', 'colorful', 'different', 'softer', 'tablet', 'giving', 'cotton', 'everest', 'resource', 'traded', 'use', 'necessity', 'hip', 'stylish', 'yet', 'unisex', 'retains', 'known', 'unique', 'nepal', 'laptop', 'mt', 'multi-color', 'festival', 'large', 'designed', 'durable', 'make', 'handmade', 'backpack', 'hippie', 'fairly']",0.2590336134453781,Positive,High Review
409,ALAZA Laptop Case Bag Laptop Sleeves Briefcase Messenger Bag With Strap,ALAZA,"MATERIAL290D twill cloth (100% polyester fiber)High-quality and durable materialsSIZE15.7 x 3 x 11.8 in (40 x 7.5 x 30cm)Strap length 31.5-51.2in (80-130cm)Suitable for most laptops under 17 inches.STRUCTURE1 main compartment & 3 multi-function slots & one front pocket.In addition to accommodating a laptop, you can also put in a mouse, charger, mobile hard drive, data cable and various small items.FEATUREThe top of the handle is covered with leather, and the shoulder strap with pad is removable.The top of the handle is covered with leather, and the shoulder strap with pad is removable.Thickened laptop bag filled with plastic foam, prevent internal items from being damaged by collision.Thickened laptop bag filled with plastic foam, prevent internal items from being damaged by collision.Unique and vivid prints highlight your personality. Proven printing technology prevents printing from fading.Unique and vivid prints highlight your personality. Proven printing technology prevents printing from fading.It is a great gift for your family and friends when birthday, Christmas, back to school, Mother's day, Father's day and Thanksgiving.It is a great gift for your family and friends when birthday, Christmas, back to school, Mother's day, Father's day and Thanksgiving.TIPS: It can't be washed by machine, bleached and exposed to the sun.",$,31.99,5.0,4.0,"ALAZA Laptop Case Bag Laptop Sleeves Briefcase Messenger Bag With Strap MATERIAL290D twill cloth (100% polyester fiber)High-quality and durable materialsSIZE15.7 x 3 x 11.8 in (40 x 7.5 x 30cm)Strap length 31.5-51.2in (80-130cm)Suitable for most laptops under 17 inches.STRUCTURE1 main compartment & 3 multi-function slots & one front pocket.In addition to accommodating a laptop, you can also put in a mouse, charger, mobile hard drive, data cable and various small items.FEATUREThe top of the handle is covered with leather, and the shoulder strap with pad is removable.The top of the handle is covered with leather, and the shoulder strap with pad is removable.Thickened laptop bag filled with plastic foam, prevent internal items from being damaged by collision.Thickened laptop bag filled with plastic foam, prevent internal items from being damaged by collision.Unique and vivid prints highlight your personality. Proven printing technology prevents printing from fading.Unique and vivid prints highlight your personality. Proven printing technology prevents printing from fading.It is a great gift for your family and friends when birthday, Christmas, back to school, Mother's day, Father's day and Thanksgiving.It is a great gift for your family and friends when birthday, Christmas, back to school, Mother's day, Father's day and Thanksgiving.TIPS: It can't be washed by machine, bleached and exposed to the sun.","['polyester', 'vivid', 'technology', 'mobile', 'multi-function', 'cable', 'item', 'highlight', 'charger', 'suitable', 'one', 'great', 'cloth', 'bag', 'foam', 'christmas', 'prevent', 'damaged', 'exposed', 'personality', '80-130cm', 'leather', '3', 'plastic', 'proven', 'case', 'handle', '7.5', '40', 'father', 'day', 'machine', 'drive', 'mother', 'messenger', 'sun', '100', 'small', 'material290d', 'slot', 'briefcase', 'friend', 'fading.it', 'collision.thickened', 'main', 'compartment', 'removable.the', 'various', 'school', 'internal', 'back', 'x', 'put', 'sleeve', 'addition', ""n't"", ""'s"", 'materialssize15.7', 'data', 'prevents', '31.5-51.2in', 'washed', 'gift', 'high-quality', '17', 'birthday', 'shoulder', 'filled', 'fiber', 'thanksgiving.tips', 'front', 'alaza', 'collision.unique', 'top', 'items.featurethe', 'strap', 'printing', 'ca', 'bleached', 'accommodating', 'also', '11.8', 'pocket.in', 'thanksgiving.it', 'covered', 'hard', 'length', 'pad', 'laptop', 'family', 'mouse', 'durable', 'print', 'removable.thickened', 'inches.structure1', 'fading.unique', 'twill', '30cm']",0.18181818181818185,Positive,High Review
